epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,11989.7,0.83076,0.79844,1.21266,0.86586,0.78911,0.8164,0.85799,0.78171,0.71732,0.69391,0.67163,1.1741,0.00965239,0.00965239,0.00965239
38,12291.4,0.82921,0.79178,1.21097,0.87397,0.78419,0.8164,0.85789,0.78141,0.71725,0.69382,0.67206,1.17402,0.00963306,0.00963306,0.00963306
39,12592.6,0.8322,0.79818,1.21522,0.86986,0.78665,0.81635,0.85742,0.78117,0.7172,0.69384,0.67214,1.17366,0.00961322,0.00961322,0.00961322
40,12895.8,0.82577,0.78879,1.2099,0.87256,0.78487,0.816,0.85692,0.78014,0.71676,0.69398,0.67383,1.17377,0.00959289,0.00959289,0.00959289
41,13198.1,0.82864,0.79083,1.21217,0.8689,0.78577,0.81516,0.85706,0.77997,0.7166,0.69332,0.67325,1.17319,0.00957205,0.00957205,0.00957205
42,13501,0.81893,0.78625,1.20601,0.87059,0.78441,0.81502,0.85678,0.78086,0.71624,0.69291,0.67289,1.17296,0.00955072,0.00955072,0.00955072
43,13803.3,0.82391,0.78289,1.20768,0.86735,0.78546,0.81423,0.85614,0.78052,0.71646,0.69258,0.67274,1.1728,0.00952889,0.00952889,0.00952889
44,14108.4,0.82399,0.78446,1.20551,0.87075,0.78288,0.81413,0.85593,0.77991,0.71633,0.69237,0.67279,1.17277,0.00950658,0.00950658,0.00950658
45,14410.5,0.82492,0.78505,1.20777,0.8745,0.78072,0.81428,0.85579,0.78028,0.71642,0.69227,0.67293,1.17266,0.00948377,0.00948377,0.00948377
46,14713,0.81889,0.77996,1.20674,0.87763,0.77896,0.81446,0.85537,0.78015,0.71631,0.69198,0.67318,1.1724,0.00946048,0.00946048,0.00946048
47,15015.7,0.81682,0.77322,1.20157,0.87823,0.77835,0.81429,0.85553,0.77978,0.71678,0.69168,0.67268,1.17213,0.00943671,0.00943671,0.00943671
48,15318.3,0.82303,0.77607,1.2062,0.87777,0.7788,0.81419,0.85536,0.77938,0.71624,0.69126,0.67313,1.17175,0.00941245,0.00941245,0.00941245
49,15621.1,0.8205,0.77768,1.20691,0.87036,0.78291,0.81365,0.8557,0.77943,0.71636,0.69097,0.67222,1.17129,0.00938772,0.00938772,0.00938772
50,15924.3,0.81666,0.77559,1.20273,0.87026,0.783,0.81377,0.85641,0.77915,0.71664,0.69051,0.67153,1.17106,0.00936251,0.00936251,0.00936251
51,16227.3,0.81807,0.77437,1.20253,0.87383,0.78109,0.81407,0.85642,0.7791,0.71674,0.69005,0.67103,1.17068,0.00933683,0.00933683,0.00933683
52,16529.6,0.81721,0.76795,1.20117,0.87664,0.77957,0.81424,0.85627,0.77928,0.71657,0.68968,0.67108,1.17041,0.00931067,0.00931067,0.00931067
53,16832.9,0.81649,0.76665,1.2011,0.87333,0.78081,0.81368,0.85603,0.77912,0.71667,0.68907,0.67092,1.1699,0.00928405,0.00928405,0.00928405
54,17135.8,0.81643,0.77357,1.20043,0.87332,0.78082,0.81369,0.85598,0.77898,0.71647,0.68889,0.67112,1.16957,0.00925697,0.00925697,0.00925697
55,17437.3,0.81141,0.76521,1.19728,0.87372,0.78045,0.81358,0.85544,0.77806,0.7161,0.68897,0.67197,1.16979,0.00922942,0.00922942,0.00922942
56,17741,0.81499,0.76797,1.20009,0.87216,0.78076,0.81314,0.85532,0.77754,0.71573,0.68925,0.67234,1.17003,0.00920142,0.00920142,0.00920142
57,18044.2,0.81178,0.76825,1.19723,0.87258,0.78058,0.81335,0.85495,0.77825,0.71575,0.68879,0.67264,1.16952,0.00917296,0.00917296,0.00917296
58,18347.3,0.81406,0.77022,1.19965,0.87101,0.78114,0.81299,0.8544,0.77774,0.71546,0.68858,0.67366,1.16945,0.00914405,0.00914405,0.00914405
59,18649.5,0.81254,0.7693,1.19784,0.87314,0.77953,0.81267,0.85376,0.77787,0.71542,0.6885,0.67373,1.16943,0.00911469,0.00911469,0.00911469
60,18952.3,0.80841,0.76268,1.19737,0.87401,0.77911,0.81264,0.85385,0.77768,0.71534,0.68839,0.67366,1.16954,0.00908488,0.00908488,0.00908488
61,19254.1,0.81211,0.76389,1.19936,0.87529,0.77785,0.81223,0.85385,0.77817,0.71522,0.68825,0.67387,1.16959,0.00905463,0.00905463,0.00905463
62,19556,0.80907,0.75985,1.19682,0.87539,0.77775,0.8122,0.85365,0.77777,0.71508,0.68812,0.67404,1.16962,0.00902395,0.00902395,0.00902395
63,19858.1,0.80965,0.75973,1.19565,0.87623,0.77668,0.81176,0.85345,0.77812,0.71505,0.6881,0.6738,1.16967,0.00899282,0.00899282,0.00899282
64,20160.1,0.80748,0.75323,1.19373,0.87813,0.77521,0.81164,0.85377,0.7786,0.71515,0.68827,0.67386,1.16959,0.00896127,0.00896127,0.00896127
65,20462.1,0.80503,0.75602,1.19344,0.87993,0.77427,0.81158,0.85384,0.7783,0.71529,0.68842,0.67374,1.16963,0.00892928,0.00892928,0.00892928
66,20764.1,0.80579,0.7528,1.19274,0.88027,0.773,0.81075,0.85349,0.77724,0.71484,0.68838,0.67488,1.16957,0.00889687,0.00889687,0.00889687
67,21066.2,0.80683,0.75286,1.19226,0.87996,0.7742,0.81152,0.85339,0.77778,0.71473,0.68853,0.6753,1.16967,0.00886404,0.00886404,0.00886404
68,21368.3,0.80489,0.75024,1.18947,0.87793,0.77466,0.81081,0.85329,0.77756,0.71466,0.68845,0.67519,1.16963,0.00883079,0.00883079,0.00883079
69,21669.9,0.80293,0.74916,1.18981,0.87897,0.77357,0.81041,0.8528,0.77673,0.71399,0.68886,0.676,1.1698,0.00879713,0.00879713,0.00879713
70,21971.6,0.80171,0.74691,1.18963,0.8774,0.77388,0.80996,0.85231,0.77623,0.71363,0.68904,0.67718,1.16998,0.00876305,0.00876305,0.00876305
71,22273.5,0.79879,0.74659,1.18759,0.88058,0.77219,0.81001,0.85204,0.77664,0.71341,0.68893,0.67719,1.16974,0.00872857,0.00872857,0.00872857
72,22575.8,0.80113,0.75138,1.19107,0.87932,0.77252,0.80959,0.85191,0.77635,0.71332,0.68849,0.67711,1.16918,0.00869368,0.00869368,0.00869368
73,22894.8,0.80507,0.75509,1.19291,0.87427,0.77543,0.80939,0.85161,0.77641,0.71327,0.68852,0.67721,1.16908,0.00865839,0.00865839,0.00865839
74,23200.4,0.80084,0.74756,1.18668,0.87634,0.77394,0.80932,0.85157,0.77651,0.71339,0.68806,0.67676,1.16861,0.00862271,0.00862271,0.00862271
75,23502.3,0.79889,0.7453,1.18684,0.87002,0.77683,0.80867,0.85156,0.77562,0.71298,0.68785,0.67708,1.16856,0.00858664,0.00858664,0.00858664
76,23805.5,0.79876,0.74746,1.1883,0.86293,0.78152,0.80844,0.85154,0.77617,0.71316,0.68792,0.6782,1.16872,0.00855018,0.00855018,0.00855018
77,24110.5,0.7975,0.73976,1.18771,0.8708,0.77477,0.80725,0.85115,0.77577,0.71314,0.68762,0.67862,1.1685,0.00851333,0.00851333,0.00851333
78,24412.6,0.79871,0.7434,1.18704,0.86863,0.77646,0.80744,0.85114,0.77575,0.71323,0.68729,0.67959,1.16821,0.00847611,0.00847611,0.00847611
79,24715.5,0.79667,0.74374,1.18504,0.86867,0.77623,0.80724,0.85084,0.7752,0.7128,0.68743,0.68016,1.16856,0.00843851,0.00843851,0.00843851
