epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,13652.5,0.79196,0.71928,1.07838,0.87977,0.78687,0.82122,0.8591,0.79318,0.73014,0.64644,0.62282,1.01848,0.00965239,0.00965239,0.00965239
38,14019.5,0.78833,0.70597,1.07305,0.88226,0.78598,0.82131,0.85905,0.79315,0.73024,0.64614,0.62357,1.01846,0.00963306,0.00963306,0.00963306
39,14383.1,0.79345,0.71311,1.07809,0.88505,0.7853,0.82215,0.85976,0.79393,0.73112,0.64545,0.62174,1.0182,0.00961322,0.00961322,0.00961322
40,14748.8,0.7873,0.70894,1.07587,0.88301,0.78781,0.82309,0.86056,0.79489,0.73205,0.64498,0.62023,1.01795,0.00959289,0.00959289,0.00959289
41,15114.2,0.78695,0.70948,1.07504,0.88812,0.7852,0.82335,0.86103,0.79571,0.73252,0.64422,0.61881,1.01753,0.00957205,0.00957205,0.00957205
42,15473.8,0.78397,0.70591,1.07109,0.88725,0.78387,0.82214,0.86074,0.79518,0.73231,0.64393,0.61832,1.01744,0.00955072,0.00955072,0.00955072
43,15848.6,0.78564,0.70314,1.07466,0.89153,0.78209,0.82282,0.86086,0.79541,0.7325,0.64348,0.61792,1.01732,0.00952889,0.00952889,0.00952889
44,16236.9,0.78635,0.707,1.072,0.89179,0.78228,0.82286,0.8609,0.79529,0.73249,0.64303,0.61807,1.01711,0.00950658,0.00950658,0.00950658
45,16618.8,0.78287,0.70519,1.07242,0.89531,0.77971,0.82271,0.86109,0.79591,0.7326,0.64269,0.61799,1.01689,0.00948377,0.00948377,0.00948377
46,17009.8,0.78224,0.69953,1.07025,0.89521,0.77944,0.8225,0.86049,0.79551,0.73259,0.64267,0.61799,1.01689,0.00946048,0.00946048,0.00946048
47,17384.7,0.78048,0.69826,1.07183,0.89401,0.78056,0.82268,0.86037,0.79466,0.73258,0.64229,0.61871,1.01649,0.00943671,0.00943671,0.00943671
