epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,3618.31,0.989,1.05264,1.1881,0.90566,0.78583,0.83514,0.88039,0.77787,0.70132,0.77433,0.6612,1.0711,0.00965239,0.00965239,0.00965239
38,3712.92,0.97836,1.03815,1.18139,0.90696,0.80334,0.84827,0.88725,0.78792,0.71186,0.76105,0.63203,1.06312,0.00963306,0.00963306,0.00963306
39,3807.73,0.9812,1.02382,1.17937,0.90743,0.79993,0.8455,0.88693,0.78389,0.7089,0.76678,0.64234,1.06934,0.00961322,0.00961322,0.00961322
40,3901.76,0.97129,1.02431,1.17592,0.89673,0.80481,0.8446,0.88735,0.77819,0.71363,0.74759,0.62227,1.05198,0.00959289,0.00959289,0.00959289
41,3995.55,0.97835,1.02837,1.18117,0.91203,0.81611,0.85716,0.89028,0.78357,0.71603,0.75319,0.61811,1.06092,0.00957205,0.00957205,0.00957205
42,4089.41,0.96695,1.00449,1.16683,0.9215,0.81048,0.85682,0.88968,0.78789,0.72061,0.74203,0.60994,1.04928,0.00955072,0.00955072,0.00955072
43,4183.54,0.96651,1.00474,1.17547,0.88326,0.82956,0.85083,0.89417,0.79446,0.72359,0.7343,0.6039,1.04754,0.00952889,0.00952889,0.00952889
44,4277.43,0.9639,0.99386,1.17042,0.89532,0.82674,0.85617,0.89363,0.7974,0.72458,0.74082,0.59879,1.04904,0.00950658,0.00950658,0.00950658
45,4371.06,0.96377,0.99186,1.16651,0.92198,0.80838,0.85673,0.8968,0.80462,0.72937,0.72644,0.59077,1.04345,0.00948377,0.00948377,0.00948377
46,4464.76,0.95114,0.98364,1.16163,0.89639,0.82748,0.85787,0.90121,0.79764,0.73064,0.73313,0.58443,1.04572,0.00946048,0.00946048,0.00946048
47,4559.38,0.96247,0.99569,1.16899,0.91605,0.8218,0.86116,0.8974,0.79636,0.72779,0.72358,0.58958,1.04403,0.00943671,0.00943671,0.00943671
48,4660.43,0.93837,0.96801,1.1541,0.91131,0.82688,0.86307,0.89517,0.80074,0.73171,0.71775,0.58777,1.04137,0.00941245,0.00941245,0.00941245
49,4766.09,0.95021,0.97748,1.16087,0.91217,0.82657,0.8623,0.90018,0.80555,0.73414,0.7211,0.58014,1.04114,0.00938772,0.00938772,0.00938772
50,4871.94,0.94485,0.97173,1.15858,0.91654,0.82501,0.86382,0.89939,0.80197,0.73258,0.72118,0.58158,1.039,0.00936251,0.00936251,0.00936251
