epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,128.278,2.79048,4.76751,3.61883,0.11225,0.1634,0.10938,0.06144,0.0142,0.02477,2.29974,3.4253,3.07436,0.00332848,0.00332848,0.0700437
2,232.853,2.05963,3.44319,2.69613,0.29451,0.22869,0.2402,0.21971,0.10845,0.11381,1.89527,2.82325,2.61438,0.00666163,0.00666163,0.0400435
3,335.064,1.83518,3.04171,2.40342,0.2716,0.28775,0.25201,0.21356,0.08379,0.10137,1.90705,2.94702,2.60595,0.00999406,0.00999406,0.0100426
4,436.36,1.73318,2.83534,2.26575,0.42769,0.41839,0.38194,0.37358,0.20315,0.2073,1.6284,2.3664,2.30267,0.00999756,0.00999756,0.00999756
5,537.408,1.63353,2.60611,2.13945,0.5306,0.35504,0.35309,0.37335,0.25101,0.22667,1.50155,2.49165,2.16275,0.00999566,0.00999566,0.00999566
6,638.16,1.57075,2.41191,2.06089,0.54238,0.49862,0.50189,0.53141,0.36261,0.32898,1.42496,1.92219,2.0413,0.00999322,0.00999322,0.00999322
7,739.489,1.50566,2.26569,1.98843,0.63107,0.53985,0.55964,0.60122,0.42679,0.38544,1.33253,1.7281,1.93389,0.00999023,0.00999023,0.00999023
8,840.674,1.46372,2.16318,1.94076,0.63449,0.5661,0.57158,0.58863,0.42493,0.37965,1.30465,1.70124,1.9115,0.00998671,0.00998671,0.00998671
9,941.532,1.41693,2.07361,1.87826,0.69608,0.58712,0.61833,0.6596,0.49943,0.43935,1.25193,1.50914,1.86356,0.00998264,0.00998264,0.00998264
10,1042.04,1.39787,1.99763,1.85607,0.7072,0.6018,0.64244,0.669,0.4851,0.44724,1.22863,1.4755,1.81157,0.00997803,0.00997803,0.00997803
11,1142.59,1.37207,1.92827,1.82683,0.74464,0.63192,0.67716,0.70827,0.54409,0.48308,1.20405,1.38564,1.79186,0.00997288,0.00997288,0.00997288
12,1243.15,1.34246,1.88151,1.79893,0.76186,0.61975,0.67481,0.71333,0.53655,0.48097,1.20136,1.35525,1.77808,0.0099672,0.0099672,0.0099672
13,1343.52,1.33119,1.83409,1.78208,0.78247,0.6457,0.6929,0.73492,0.57325,0.50528,1.17001,1.29244,1.72733,0.00996097,0.00996097,0.00996097
14,1444.05,1.30339,1.77067,1.74811,0.81379,0.64892,0.71378,0.74931,0.5966,0.52921,1.12495,1.21415,1.70399,0.0099542,0.0099542,0.0099542
15,1544.87,1.28988,1.74654,1.7419,0.80196,0.65714,0.70945,0.73987,0.57822,0.51438,1.1122,1.25599,1.69944,0.0099469,0.0099469,0.0099469
16,1645.09,1.27244,1.69076,1.72186,0.82903,0.65016,0.71878,0.76303,0.61348,0.54005,1.09462,1.18882,1.67058,0.00993906,0.00993906,0.00993906
17,1745.44,1.26578,1.67048,1.70431,0.83978,0.66645,0.73199,0.77311,0.62083,0.54843,1.09508,1.15891,1.64614,0.00993068,0.00993068,0.00993068
18,1845.38,1.24553,1.62793,1.68126,0.83362,0.67099,0.73209,0.77527,0.63025,0.5596,1.06398,1.12466,1.62684,0.00992177,0.00992177,0.00992177
19,1945.38,1.23366,1.58569,1.66386,0.80841,0.69927,0.74264,0.7874,0.6294,0.5637,1.04598,1.0825,1.6057,0.00991232,0.00991232,0.00991232
20,2045.27,1.21971,1.54711,1.65355,0.84415,0.66354,0.73345,0.77191,0.60942,0.54676,1.10736,1.16601,1.6679,0.00990234,0.00990234,0.00990234
21,2145.39,1.21715,1.54755,1.6425,0.83482,0.69879,0.75185,0.8015,0.64809,0.57945,1.03887,1.03232,1.58521,0.00989183,0.00989183,0.00989183
22,2245.44,1.20267,1.50891,1.62961,0.83528,0.71102,0.76186,0.80608,0.65478,0.58361,1.02935,1.01701,1.57954,0.00988079,0.00988079,0.00988079
23,2346.28,1.18738,1.4751,1.61073,0.86147,0.72027,0.77867,0.81777,0.67904,0.60393,0.99764,0.96813,1.54152,0.00986922,0.00986922,0.00986922
24,2446.68,1.18974,1.46756,1.61204,0.84743,0.73264,0.78058,0.82664,0.68374,0.60542,0.99527,0.95195,1.54552,0.00985711,0.00985711,0.00985711
25,2547.12,1.17492,1.46015,1.59697,0.85842,0.72673,0.77793,0.8257,0.6864,0.60759,0.99003,0.95331,1.5272,0.00984449,0.00984449,0.00984449
26,2647.28,1.16752,1.4256,1.58512,0.87055,0.72022,0.78309,0.82902,0.69323,0.61406,0.97098,0.92744,1.51652,0.00983133,0.00983133,0.00983133
27,2748.18,1.15093,1.38626,1.5655,0.87387,0.71689,0.77959,0.82991,0.69267,0.61411,0.97728,0.92636,1.51957,0.00981765,0.00981765,0.00981765
28,2849.66,1.15106,1.40029,1.5702,0.8501,0.75591,0.79386,0.83891,0.69451,0.62316,0.95621,0.88186,1.4987,0.00980345,0.00980345,0.00980345
29,2950.96,1.15015,1.38088,1.5607,0.86354,0.75495,0.79964,0.84081,0.71752,0.63221,0.94432,0.87364,1.48654,0.00978873,0.00978873,0.00978873
30,3051.51,1.14285,1.37711,1.55853,0.88937,0.75654,0.81,0.84876,0.71186,0.63867,0.93489,0.86233,1.47557,0.00977349,0.00977349,0.00977349
31,3152.16,1.13314,1.34997,1.54761,0.88728,0.74958,0.80582,0.85147,0.72388,0.63772,0.92721,0.84359,1.46388,0.00975773,0.00975773,0.00975773
32,3252.17,1.13111,1.34063,1.53925,0.88706,0.76016,0.81256,0.85474,0.73053,0.64506,0.92463,0.8385,1.4642,0.00974145,0.00974145,0.00974145
