epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,151.711,2.79842,4.71454,3.62514,0.10072,0.14112,0.09053,0.07708,0.0228,0.0332,2.3818,3.32204,3.15367,0.00332848,0.00332848,0.0700437
2,279.305,2.07552,3.42545,2.71365,0.31932,0.30242,0.25814,0.27375,0.11895,0.13479,1.89437,2.72952,2.60707,0.00666171,0.00666171,0.0400436
3,405.228,1.85495,3.0161,2.4127,0.3052,0.33375,0.25029,0.2524,0.09994,0.11884,1.85435,2.94799,2.56563,0.00999454,0.00999454,0.0100431
4,530.475,1.73886,2.80312,2.26033,0.43889,0.40929,0.38717,0.37594,0.19589,0.20417,1.69585,2.43534,2.29947,0.00999863,0.00999863,0.00999863
5,652.235,1.64119,2.58919,2.13588,0.48983,0.44491,0.44415,0.44715,0.27761,0.26366,1.50192,2.09445,2.09155,0.00999756,0.00999756,0.00999756
6,770.961,1.56943,2.40501,2.04823,0.62001,0.50031,0.53091,0.55182,0.38081,0.34469,1.40014,1.90067,1.98161,0.00999618,0.00999618,0.00999618
7,891.734,1.50354,2.26048,1.97525,0.63396,0.54671,0.57426,0.59797,0.43921,0.39077,1.30383,1.69029,1.87555,0.0099945,0.0099945,0.0099945
8,1037.09,1.46014,2.15356,1.92067,0.64563,0.56374,0.582,0.62206,0.43699,0.4071,1.29026,1.64232,1.84002,0.00999252,0.00999252,0.00999252
9,1164.43,1.416,2.06929,1.8747,0.69305,0.56187,0.60509,0.64535,0.47864,0.43329,1.24253,1.53882,1.80628,0.00999023,0.00999023,0.00999023
10,1298.06,1.39091,1.98567,1.844,0.71032,0.60718,0.64573,0.68112,0.51764,0.46887,1.19731,1.45093,1.74505,0.00998764,0.00998764,0.00998764
11,1431.21,1.35544,1.91008,1.79628,0.73628,0.60159,0.65546,0.69858,0.54422,0.47922,1.18758,1.44273,1.73591,0.00998474,0.00998474,0.00998474
12,1563.39,1.33584,1.86752,1.7748,0.77285,0.63584,0.68562,0.72044,0.56857,0.50493,1.14983,1.35097,1.69687,0.00998154,0.00998154,0.00998154
13,1694.29,1.32286,1.82103,1.75836,0.77038,0.65326,0.69552,0.74703,0.57196,0.52412,1.12727,1.26591,1.63788,0.00997803,0.00997803,0.00997803
14,1821.33,1.28835,1.74867,1.71192,0.80852,0.64185,0.70883,0.75151,0.60605,0.54025,1.09396,1.20987,1.59727,0.00997422,0.00997422,0.00997422
15,1950.38,1.27642,1.70709,1.70333,0.79794,0.66328,0.71475,0.75909,0.60154,0.53879,1.09106,1.22879,1.61652,0.00997011,0.00997011,0.00997011
16,2081.54,1.2581,1.66921,1.68458,0.81333,0.65209,0.71473,0.75876,0.60036,0.5421,1.0772,1.20137,1.59865,0.00996569,0.00996569,0.00996569
17,2213.72,1.25205,1.64335,1.67108,0.79966,0.69261,0.7332,0.78121,0.62904,0.56447,1.04389,1.11142,1.54873,0.00996097,0.00996097,0.00996097
18,2344.21,1.23369,1.60831,1.65255,0.8203,0.67471,0.73384,0.77962,0.64245,0.57145,1.01823,1.09931,1.5316,0.00995594,0.00995594,0.00995594
19,2478.63,1.21167,1.56436,1.62632,0.85422,0.69117,0.75721,0.79486,0.65439,0.58472,0.99992,1.06642,1.49478,0.00995062,0.00995062,0.00995062
20,2616.1,1.20216,1.52698,1.61952,0.82789,0.71062,0.76074,0.80668,0.67041,0.59705,0.99797,1.04011,1.50299,0.00994499,0.00994499,0.00994499
21,2749.66,1.1959,1.5284,1.60622,0.82395,0.71684,0.75843,0.80167,0.65924,0.59195,1.00118,1.04451,1.4973,0.00993906,0.00993906,0.00993906
22,2887.91,1.18921,1.50058,1.59798,0.83886,0.70048,0.75621,0.80419,0.65928,0.59181,0.99551,1.03044,1.49437,0.00993282,0.00993282,0.00993282
23,3025.09,1.17283,1.4639,1.58062,0.85267,0.7156,0.77109,0.81633,0.69325,0.61659,0.9586,0.96843,1.46212,0.00992629,0.00992629,0.00992629
24,3160.62,1.17904,1.45179,1.58332,0.86941,0.73769,0.79169,0.82732,0.68832,0.61433,0.96533,0.94841,1.46601,0.00991946,0.00991946,0.00991946
25,3294.71,1.1598,1.44352,1.56966,0.85389,0.74036,0.78211,0.82979,0.69153,0.62238,0.95141,0.95075,1.44289,0.00991232,0.00991232,0.00991232
26,3431.6,1.15152,1.40719,1.55132,0.88403,0.73779,0.79886,0.83847,0.7035,0.63006,0.94112,0.91512,1.43813,0.00990489,0.00990489,0.00990489
27,3552.73,1.1373,1.37968,1.53693,0.85521,0.74693,0.79109,0.83789,0.69961,0.63001,0.93856,0.90291,1.42873,0.00989715,0.00989715,0.00989715
28,3677.44,1.1366,1.38209,1.53829,0.89859,0.74103,0.80484,0.84503,0.71151,0.63959,0.91846,0.87301,1.41003,0.00988912,0.00988912,0.00988912
29,3800.14,1.13177,1.3726,1.52969,0.87617,0.75938,0.80802,0.84769,0.71871,0.6489,0.91196,0.85342,1.39977,0.00988079,0.00988079,0.00988079
30,3927.11,1.12456,1.35724,1.52193,0.88666,0.75593,0.8103,0.84971,0.72331,0.64994,0.90008,0.86206,1.39561,0.00987216,0.00987216,0.00987216
31,4059.3,1.11775,1.34517,1.51467,0.88791,0.75849,0.81086,0.84813,0.72171,0.65109,0.89509,0.85492,1.3859,0.00986323,0.00986323,0.00986323
32,4184.12,1.114,1.32787,1.50938,0.90471,0.7492,0.81305,0.85284,0.72536,0.6509,0.90187,0.84146,1.39021,0.00985401,0.00985401,0.00985401
33,4320.6,1.10194,1.32951,1.50074,0.90342,0.75947,0.81888,0.85596,0.73772,0.66416,0.8801,0.81694,1.37305,0.00984449,0.00984449,0.00984449
34,4457.35,1.10508,1.30802,1.49796,0.90858,0.76795,0.82496,0.86321,0.73011,0.6626,0.87995,0.80077,1.36532,0.00983467,0.00983467,0.00983467
35,4587.6,1.08657,1.27632,1.48083,0.89647,0.76945,0.82115,0.86392,0.74254,0.66859,0.8745,0.78524,1.35007,0.00982456,0.00982456,0.00982456
36,4736.15,1.08597,1.27078,1.48325,0.8903,0.78119,0.82787,0.86833,0.74783,0.67071,0.86563,0.77754,1.35804,0.00981415,0.00981415,0.00981415
37,4868.81,1.08805,1.2841,1.48281,0.86369,0.80047,0.82661,0.86933,0.75362,0.67812,0.86001,0.77553,1.34474,0.00980345,0.00980345,0.00980345
38,5003.71,1.06927,1.24941,1.45978,0.89415,0.776,0.82567,0.87153,0.73899,0.67395,0.86762,0.77094,1.34843,0.00979246,0.00979246,0.00979246
39,5137.24,1.07399,1.23526,1.46386,0.87795,0.79393,0.83031,0.87091,0.75973,0.68076,0.84757,0.7528,1.33276,0.00978118,0.00978118,0.00978118
40,5278.55,1.06569,1.24716,1.45553,0.89338,0.79456,0.83682,0.87601,0.74591,0.68274,0.84124,0.74289,1.32678,0.0097696,0.0097696,0.0097696
41,5416.2,1.07024,1.23361,1.46387,0.90345,0.78453,0.83575,0.88082,0.76501,0.69033,0.83387,0.7299,1.32537,0.00975773,0.00975773,0.00975773
42,5545.98,1.06089,1.22388,1.44956,0.90854,0.78566,0.83736,0.87908,0.75873,0.69076,0.83174,0.73233,1.32157,0.00974557,0.00974557,0.00974557
43,5676.84,1.05881,1.20998,1.4511,0.91175,0.79284,0.84335,0.88387,0.76401,0.69475,0.82357,0.71808,1.31183,0.00973312,0.00973312,0.00973312
44,5809.61,1.05229,1.19686,1.44036,0.92042,0.78547,0.84064,0.88187,0.77317,0.69609,0.81759,0.7085,1.30633,0.00972039,0.00972039,0.00972039
45,5941.94,1.05359,1.19761,1.44011,0.89838,0.80023,0.84164,0.88323,0.76057,0.69294,0.82134,0.71404,1.30834,0.00970736,0.00970736,0.00970736
46,6074.2,1.05053,1.18894,1.43599,0.89073,0.8041,0.84072,0.88122,0.76947,0.69593,0.82468,0.70802,1.3037,0.00969405,0.00969405,0.00969405
47,6204.66,1.05278,1.19494,1.43493,0.90474,0.80141,0.84488,0.89005,0.77074,0.70162,0.8176,0.69416,1.30045,0.00968045,0.00968045,0.00968045
48,6336.15,1.02825,1.16336,1.41207,0.91289,0.80416,0.85035,0.88903,0.77649,0.70352,0.80777,0.68239,1.29315,0.00966656,0.00966656,0.00966656
49,6467.05,1.03314,1.16053,1.41757,0.89572,0.82258,0.85384,0.89034,0.7698,0.69978,0.80775,0.68336,1.28914,0.00965239,0.00965239,0.00965239
50,6601.32,1.03435,1.16372,1.41621,0.89349,0.82436,0.85316,0.88881,0.76374,0.69871,0.80935,0.68378,1.29095,0.00963794,0.00963794,0.00963794
51,6734.56,1.03122,1.15384,1.41635,0.92165,0.80616,0.8548,0.88917,0.76645,0.70383,0.80828,0.68158,1.29304,0.0096232,0.0096232,0.0096232
52,6867.58,1.02935,1.14991,1.40933,0.88915,0.83331,0.85663,0.89563,0.77615,0.70981,0.80324,0.66465,1.28532,0.00960819,0.00960819,0.00960819
53,6983.55,1.01663,1.1397,1.39881,0.90559,0.82123,0.85758,0.89427,0.77996,0.71051,0.7949,0.66567,1.2748,0.00959289,0.00959289,0.00959289
54,7099.91,1.01482,1.13224,1.39942,0.89818,0.82912,0.85874,0.8941,0.78272,0.71231,0.78871,0.6629,1.26779,0.00957731,0.00957731,0.00957731
55,7215.98,1.01367,1.12417,1.39575,0.89026,0.83412,0.85793,0.89981,0.78448,0.71729,0.78239,0.65115,1.26382,0.00956145,0.00956145,0.00956145
56,7332.62,1.01332,1.12092,1.39703,0.93005,0.81219,0.862,0.90033,0.79504,0.71958,0.77759,0.63908,1.25833,0.00954531,0.00954531,0.00954531
57,7449.72,1.00948,1.10249,1.39429,0.91038,0.825,0.8612,0.89761,0.79431,0.72001,0.77346,0.63895,1.25639,0.00952889,0.00952889,0.00952889
58,7565.94,1.00979,1.10786,1.39656,0.8975,0.83806,0.86321,0.90025,0.80066,0.72207,0.7719,0.63616,1.25453,0.0095122,0.0095122,0.0095122
59,7682.17,1.00934,1.09644,1.39134,0.91192,0.82957,0.86541,0.90054,0.79796,0.72275,0.77299,0.63514,1.25392,0.00949524,0.00949524,0.00949524
60,7797.9,1.01008,1.10234,1.38613,0.92707,0.8258,0.86942,0.90191,0.79731,0.72554,0.76895,0.62913,1.25026,0.009478,0.009478,0.009478
61,7913.69,1.00498,1.10222,1.38568,0.92243,0.82201,0.86489,0.90132,0.79353,0.7225,0.76991,0.62554,1.24979,0.00946048,0.00946048,0.00946048
62,8030.01,0.99883,1.08752,1.38153,0.91366,0.83555,0.86887,0.90456,0.79141,0.72251,0.76638,0.6208,1.24865,0.0094427,0.0094427,0.0094427
63,8145.75,0.98909,1.08506,1.37719,0.91584,0.83289,0.86814,0.9026,0.79287,0.72377,0.76453,0.62207,1.24865,0.00942464,0.00942464,0.00942464
64,8261.89,0.99267,1.08782,1.37225,0.92275,0.83737,0.87363,0.9033,0.79172,0.72241,0.76484,0.61932,1.24737,0.00940631,0.00940631,0.00940631
65,8377.89,0.98736,1.07569,1.37045,0.92851,0.83559,0.87569,0.90168,0.79251,0.7236,0.76024,0.61496,1.24266,0.00938772,0.00938772,0.00938772
66,8493.32,0.99239,1.07555,1.37056,0.92348,0.82588,0.86794,0.90229,0.79992,0.72593,0.76027,0.61219,1.24131,0.00936886,0.00936886,0.00936886
67,8609.36,0.99409,1.08129,1.37252,0.92431,0.83126,0.8713,0.9034,0.8015,0.72807,0.75644,0.61066,1.23832,0.00934973,0.00934973,0.00934973
68,8724.96,0.98511,1.06118,1.3656,0.92098,0.83819,0.87412,0.90631,0.804,0.72895,0.75128,0.6049,1.23206,0.00933033,0.00933033,0.00933033
69,8840.3,0.97845,1.06198,1.36127,0.91846,0.84069,0.87438,0.90677,0.8049,0.7317,0.74848,0.6034,1.22911,0.00931067,0.00931067,0.00931067
70,8955.84,0.98176,1.05341,1.36332,0.92641,0.83058,0.87164,0.90829,0.80251,0.73223,0.74742,0.60106,1.22826,0.00929075,0.00929075,0.00929075
71,9071.56,0.98188,1.04529,1.35721,0.93128,0.83188,0.87467,0.90833,0.80548,0.73263,0.74842,0.59812,1.22732,0.00927057,0.00927057,0.00927057
72,9187.61,0.97517,1.05375,1.35663,0.92103,0.83619,0.87267,0.90902,0.80432,0.73461,0.74978,0.59401,1.22948,0.00925013,0.00925013,0.00925013
73,9303.65,0.96978,1.03624,1.35009,0.91212,0.84335,0.87333,0.90879,0.80552,0.73443,0.74617,0.58989,1.22558,0.00922942,0.00922942,0.00922942
74,9419.63,0.98365,1.0517,1.35886,0.93621,0.83484,0.87852,0.91082,0.8094,0.73656,0.744,0.58534,1.22271,0.00920846,0.00920846,0.00920846
75,9535.36,0.97048,1.03216,1.35005,0.93838,0.83126,0.87727,0.91096,0.80537,0.73735,0.74306,0.58468,1.22249,0.00918725,0.00918725,0.00918725
76,9651.19,0.96637,1.0325,1.34537,0.93709,0.83149,0.87668,0.91239,0.8099,0.73844,0.74155,0.5797,1.22134,0.00916577,0.00916577,0.00916577
77,9767.1,0.97163,1.02443,1.34975,0.93546,0.83099,0.87568,0.91201,0.81009,0.73876,0.74175,0.57862,1.21995,0.00914405,0.00914405,0.00914405
78,9882.53,0.96967,1.02865,1.34695,0.92975,0.83555,0.87589,0.91237,0.81423,0.7398,0.74038,0.57774,1.21905,0.00912207,0.00912207,0.00912207
79,9998.18,0.96269,1.02784,1.34077,0.92642,0.83967,0.87694,0.91196,0.81676,0.74098,0.73842,0.57673,1.21773,0.00909984,0.00909984,0.00909984
80,10114.2,0.96237,1.03081,1.33804,0.92923,0.84434,0.88069,0.91314,0.81504,0.74073,0.73665,0.57389,1.21639,0.00907736,0.00907736,0.00907736
81,10230.2,0.95653,1.00408,1.33869,0.93728,0.84065,0.88188,0.91187,0.81516,0.74177,0.73279,0.57107,1.21333,0.00905463,0.00905463,0.00905463
82,10345.5,0.94455,0.9968,1.32764,0.92941,0.84476,0.88087,0.91332,0.81555,0.7422,0.73234,0.56916,1.21332,0.00903166,0.00903166,0.00903166
83,10461,0.95267,1.00657,1.32941,0.92905,0.84409,0.88064,0.91418,0.81494,0.74295,0.73165,0.56632,1.21284,0.00900844,0.00900844,0.00900844
84,10576.8,0.95487,1.01234,1.33803,0.92129,0.84885,0.8802,0.91447,0.81792,0.7443,0.73157,0.56468,1.2123,0.00898497,0.00898497,0.00898497
85,10692.7,0.95858,1.01421,1.33016,0.92387,0.85406,0.8843,0.91487,0.81616,0.74575,0.73066,0.5626,1.21108,0.00896127,0.00896127,0.00896127
86,10808.8,0.95339,0.99935,1.33011,0.92349,0.85183,0.8828,0.91497,0.81855,0.74544,0.7287,0.56022,1.20916,0.00893732,0.00893732,0.00893732
87,10925,0.94856,1.00213,1.32977,0.91768,0.85562,0.88237,0.91561,0.81943,0.74663,0.72801,0.55947,1.20843,0.00891313,0.00891313,0.00891313
