epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,9519.25,0.79201,0.72026,1.06147,0.88105,0.77957,0.81476,0.85257,0.78551,0.72296,0.6578,0.63937,1.00188,0.00965239,0.00965239,0.00965239
38,9773.82,0.79008,0.71552,1.05711,0.88069,0.77974,0.81458,0.85267,0.78602,0.723,0.65714,0.63906,1.00139,0.00963306,0.00963306,0.00963306
39,10029.7,0.79417,0.71785,1.06396,0.88096,0.77963,0.81459,0.85266,0.78578,0.723,0.65634,0.63853,1.00104,0.00961322,0.00961322,0.00961322
40,10285.1,0.78612,0.71374,1.05905,0.88204,0.77849,0.81428,0.85234,0.78666,0.72333,0.65591,0.63855,1.00088,0.00959289,0.00959289,0.00959289
41,10542.4,0.78582,0.71506,1.05885,0.88533,0.77682,0.81451,0.85278,0.78705,0.72381,0.65552,0.6383,1.00071,0.00957205,0.00957205,0.00957205
42,10796.7,0.78418,0.71196,1.05646,0.88455,0.77746,0.81465,0.85283,0.78698,0.72389,0.65499,0.63781,1.00037,0.00955072,0.00955072,0.00955072
43,11053,0.78449,0.70495,1.05766,0.88266,0.77949,0.81496,0.85299,0.78716,0.72412,0.65448,0.63737,1.00028,0.00952889,0.00952889,0.00952889
44,11307.4,0.78453,0.71139,1.05647,0.88299,0.77901,0.81474,0.85367,0.78732,0.7245,0.65429,0.6365,1.00016,0.00950658,0.00950658,0.00950658
45,11565.1,0.78448,0.71036,1.05942,0.88101,0.78077,0.81516,0.85449,0.78809,0.72504,0.65359,0.63415,0.9997,0.00948377,0.00948377,0.00948377
46,11820.6,0.78231,0.70774,1.05639,0.87671,0.78302,0.81474,0.8549,0.78798,0.7256,0.65311,0.63273,0.99957,0.00946048,0.00946048,0.00946048
47,12077.6,0.7825,0.70655,1.05651,0.87745,0.7829,0.81482,0.85511,0.78865,0.72612,0.65279,0.63213,0.99932,0.00943671,0.00943671,0.00943671
48,12332.9,0.78572,0.70576,1.05877,0.87544,0.7849,0.81523,0.85519,0.78876,0.72637,0.65223,0.63142,0.99907,0.00941245,0.00941245,0.00941245
49,12590.9,0.78474,0.70658,1.05772,0.87536,0.78411,0.81457,0.855,0.78865,0.72618,0.65196,0.63168,0.99892,0.00938772,0.00938772,0.00938772
50,12845.4,0.77835,0.70516,1.05412,0.87759,0.78327,0.81473,0.85495,0.78855,0.72647,0.6519,0.63216,0.99877,0.00936251,0.00936251,0.00936251
